bsr_state_id,bsr_state_name,bsr_continent,selected_tsr_state_id,selected_tsr_state_name,selected_mapping_type,selected_confidence,alternative_mapping_count,issue_count,vp_omission_count,manual_building_distribution,manual_resource_distribution,owner_core_conflict,decision_status,decision_reason,review_categories,selection_notes
855,STATE_855,north_america,378,STATE_378,split,0.800,1,11,4,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=5/13; bsr_source_count=1
1272,STATE_1272,asia,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1280,STATE_1280,africa,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1281,STATE_1281,africa,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1282,STATE_1282,africa,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1283,STATE_1283,africa,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1284,STATE_1284,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1289,STATE_1289,africa,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1294,STATE_1294,middle_east,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1297,STATE_1297,middle_east,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1301,STATE_1301,europe,932,STATE_932,same_name,1.000,1,1,0,no,no,no,requires_manual,staged merge review issues remain,,province_overlap=1
1308,STATE_1308,asia,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1309,STATE_1309,asia,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1310,STATE_1310,asia,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1312,STATE_1312,asia,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1320,STATE_1320,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1322,STATE_1322,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1324,STATE_1324,south_america,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1326,STATE_1326,europe,,,new_bsr_state,1.000,3,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1331,STATE_1331,asia,,,new_bsr_state,1.000,4,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1336,STATE_1336,africa,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1337,STATE_1337,asia,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1338,STATE_1338,asia,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1339,STATE_1339,asia,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1340,STATE_1340,asia,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1341,STATE_1341,asia,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1342,STATE_1342,asia,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1343,STATE_1343,asia,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1346,STATE_1346,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1349,STATE_1349,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1355,STATE_1355,asia,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1360,STATE_1360,europe,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1365,STATE_1365,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1371,STATE_1371,europe,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1372,STATE_1372,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1377,STATE_1377,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1382,STATE_1382,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1388,STATE_1388,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1389,STATE_1389,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1390,STATE_1390,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1400,STATE_1400,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1410,STATE_1410,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1411,STATE_1411,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1414,STATE_1414,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1416,STATE_1416,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1417,STATE_1417,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1420,STATE_1420,asia,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1429,STATE_1429,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1440,STATE_1440,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1449,STATE_1449,asia,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1451,STATE_1451,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1452,STATE_1452,europe,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1476,STATE_1476,south_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1483,STATE_1483,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1504,STATE_1504,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1505,STATE_1505,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1511,STATE_1511,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1512,STATE_1512,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1514,STATE_1514,asia,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1516,STATE_1516,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1520,STATE_1520,asia,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1521,STATE_1521,africa,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1522,STATE_1522,africa,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1533,STATE_1533,africa,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1535,STATE_1535,africa,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1538,STATE_1538,africa,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1546,STATE_1546,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1547,STATE_1547,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1549,STATE_1549,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1550,STATE_1550,asia,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1551,STATE_1551,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1556,STATE_1556,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1565,STATE_1565,north_america,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1583,STATE_1583,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1584,STATE_1584,middle_east,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1585,STATE_1585,middle_east,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1591,STATE_1591,south_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1592,STATE_1592,south_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1593,STATE_1593,south_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1598,STATE_1598,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1603,STATE_1603,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1606,STATE_1606,south_america,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1609,STATE_1609,north_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1612,STATE_1612,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1613,STATE_1613,north_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1614,STATE_1614,north_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1633,STATE_1633,north_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1634,STATE_1634,north_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1635,STATE_1635,north_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1636,STATE_1636,north_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1639,STATE_1639,europe,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1642,STATE_1642,north_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1643,STATE_1643,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1645,STATE_1645,north_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1646,STATE_1646,north_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1647,STATE_1647,north_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1650,STATE_1650,north_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1651,STATE_1651,north_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1653,STATE_1653,europe,,,new_bsr_state,1.000,4,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1660,STATE_1660,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1664,STATE_1664,middle_east,344,STATE_344,same_name,1.000,1,1,0,no,no,no,requires_manual,staged merge review issues remain,,province_overlap=3
1665,STATE_1665,middle_east,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1673,STATE_1673,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1674,STATE_1674,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1677,STATE_1677,north_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1680,STATE_1680,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1685,STATE_1685,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1703,STATE_1703,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1711,STATE_1711,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1713,STATE_1713,north_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1714,STATE_1714,north_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1727,STATE_1727,south_america,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
