bsr_state_id,bsr_state_name,selected_tsr_state_id,selected_tsr_state_name,selected_mapping_type,selected_confidence,alternative_mapping_count,selection_notes
1808,STATE_1808,977,Antwerpen,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1
1809,Pampas,278,Pampas,split,1.000,1,split; province_overlap=15; tsr_overlap_rank=1/3; bsr_source_count=1
1810,STATE_1810,,,new_bsr_state,1.000,0,no TSR overlay candidate
1811,STATE_1811,5,STATE_5,split,0.667,1,split; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=1
1812,STATE_1812,,,new_bsr_state,1.000,1,no TSR overlay candidate
1813,STATE_1813,773,Cameroon,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
1814,Mali (previously French West Africa),899,STATE_899,province_overlap,1.000,1,province_overlap=6
1815,Mali (previously French West Africa),898,STATE_898,province_overlap,1.000,1,province_overlap=5
1816,Guinea,780,Guinea,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
1817,STATE_1817,422,STATE_422,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
1818,STATE_1818,1005,STATE_1005,merge,0.600,3,split+merge; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=3
1819,STATE_1819,,,new_bsr_state,1.000,0,no TSR overlay candidate
1820,STATE_1820,,,new_bsr_state,1.000,0,no TSR overlay candidate
1821,STATE_1821,1005,STATE_1005,merge,0.500,2,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2
1822,STATE_1822,1006,STATE_1006,merge,0.500,2,split+merge; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=2
1823,STATE_1823,60,STATE_60,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
1824,STATE_1824,,,new_bsr_state,1.000,0,no TSR overlay candidate
1825,STATE_1825,659,STATE_659,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
1826,STATE_1826,678,STATE_678,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=1/3; bsr_source_count=1
1827,STATE_1827,,,new_bsr_state,1.000,0,no TSR overlay candidate
1828,STATE_1828,404,Kyzyl Orda,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=3/4; bsr_source_count=1
1829,Magallanes,507,Magallanes,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
1830,STATE_1830,,,new_bsr_state,1.000,0,no TSR overlay candidate
1831,STATE_1831,,,new_bsr_state,1.000,0,no TSR overlay candidate
1832,STATE_1832,,,new_bsr_state,1.000,0,no TSR overlay candidate
1833,STATE_1833,,,new_bsr_state,1.000,0,no TSR overlay candidate
1834,STATE_1834,489,Zulia,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
1835,STATE_1835,307,Miranda,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
1836,STATE_1836,488,STATE_488,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
1837,STATE_1837,488,STATE_488,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1
1838,STATE_1838,278,Pampas,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=1
1839,STATE_1839,29,STATE_29,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=2/5; bsr_source_count=1
1840,STATE_1840,877,Verkhoyansk,merge,0.833,1,split+merge; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=2
1841,STATE_1841,,,new_bsr_state,1.000,0,no TSR overlay candidate
1842,STATE_1842,21,Bouches-du-Rhône (Formerly Provence before Var split off),split,1.000,1,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1
1843,STATE_1843,479,STATE_479,split,1.000,1,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1
1844,STATE_1844,476,STATE_476,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
1845,STATE_1845,277,STATE_277,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
1846,STATE_1846,485,STATE_485,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1847,STATE_1847,855,STATE_855,merge,0.286,4,split+merge; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=2
1848,STATE_1848,481,Durango,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=1
1849,STATE_1849,475,STATE_475,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1850,STATE_1850,,,new_bsr_state,1.000,0,no TSR overlay candidate
1851,STATE_1851,313,STATE_313,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=1/4; bsr_source_count=1
1852,STATE_1852,,,new_bsr_state,1.000,0,no TSR overlay candidate
1853,STATE_1853,687,STATE_687,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=1/3; bsr_source_count=1
1854,STATE_1854,,,new_bsr_state,1.000,0,no TSR overlay candidate
1855,STATE_1855,,,new_bsr_state,1.000,0,no TSR overlay candidate
1856,STATE_1856,,,new_bsr_state,1.000,0,no TSR overlay candidate
1857,STATE_1857,,,new_bsr_state,1.000,0,no TSR overlay candidate
1858,STATE_1858,,,new_bsr_state,1.000,0,no TSR overlay candidate
1859,STATE_1859,388,STATE_388,split,1.000,1,split; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=1
1860,STATE_1860,390,STATE_390,split,1.000,1,split; province_overlap=6; tsr_overlap_rank=1/2; bsr_source_count=1
1861,STATE_1861,384,STATE_384,split,1.000,1,split; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=1
1862,STATE_1862,381,STATE_381,split,1.000,1,split; province_overlap=5; tsr_overlap_rank=1/6; bsr_source_count=1
1863,STATE_1863,389,STATE_389,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=3/3; bsr_source_count=1
1864,STATE_1864,,,new_bsr_state,1.000,0,no TSR overlay candidate
1865,STATE_1865,152,STATE_152,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=1
1866,STATE_1866,54,STATE_54,split,1.000,1,split; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=1
1867,STATE_1867,313,STATE_313,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
1868,STATE_1868,807,STATE_807,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/8; bsr_source_count=1
1869,STATE_1869,,,new_bsr_state,1.000,1,no TSR overlay candidate
1870,STATE_1870,,,new_bsr_state,1.000,0,no TSR overlay candidate
1871,STATE_1871,317,STATE_317,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
1872,STATE_1872,160,STATE_160,merge,0.500,2,split+merge; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=2
1873,STATE_1873,376,STATE_376,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=7/7; bsr_source_count=1
1874,STATE_1874,377,STATE_377,split,0.667,1,split; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=1
1875,STATE_1875,380,STATE_380,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1876,STATE_1876,28,Alsace-Lorraine,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/7; bsr_source_count=1
1877,STATE_1877,785,STATE_785,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=1
1878,STATE_1878,56,STATE_56,merge,0.500,2,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
1879,STATE_1879,988,STATE_988,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1
1880,STATE_1880,1012,STATE_1012,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
1881,STATE_1881,444,STATE_444,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1882,STATE_1882,,,new_bsr_state,1.000,0,no TSR overlay candidate
1883,STATE_1883,,,new_bsr_state,1.000,0,no TSR overlay candidate
1884,STATE_1884,325,STATE_325,split,1.000,1,split; province_overlap=12; tsr_overlap_rank=1/4; bsr_source_count=1
1885,STATE_1885,303,Lima,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1886,STATE_1886,313,STATE_313,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/4; bsr_source_count=1
1887,STATE_1887,312,STATE_312,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1888,STATE_1888,314,STATE_314,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=1
1889,STATE_1889,391,STATE_391,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
1890,STATE_1890,,,new_bsr_state,1.000,1,no TSR overlay candidate
1891,STATE_1891,497,STATE_497,same_name,1.000,1,province_overlap=5
1892,STATE_1892,937,STATE_937,same_name,1.000,1,province_overlap=4
1893,STATE_1893,935,STATE_935,merge,1.000,2,merge; province_overlap=4; bsr_source_count=2
1894,STATE_1894,936,STATE_936,split,1.000,1,split; province_overlap=6; tsr_overlap_rank=1/4; bsr_source_count=1
1895,STATE_1895,936,STATE_936,split,1.000,1,split; province_overlap=4; tsr_overlap_rank=2/4; bsr_source_count=1
1896,STATE_1896,936,STATE_936,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=3/4; bsr_source_count=1
1897,STATE_1897,499,STATE_499,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1898,STATE_1898,941,STATE_941,same_name,1.000,1,province_overlap=2
1899,Minas Gerais,943,STATE_943,province_overlap,1.000,1,province_overlap=3
1900,STATE_1900,502,STATE_502,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1
1901,STATE_1901,938,STATE_938,merge,0.500,1,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2
1902,STATE_1902,966,STATE_966,merge,1.000,3,merge; province_overlap=1; bsr_source_count=4
1903,STATE_1903,909,STATE_909,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
1904,STATE_1904,,,new_bsr_state,1.000,0,no TSR overlay candidate
1905,STATE_1905,66,STATE_66,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=7/7; bsr_source_count=1
1906,STATE_1906,512,STATE_512,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=1
1907,STATE_1907,512,STATE_512,merge,0.571,2,split+merge; province_overlap=4; tsr_overlap_rank=1/3; bsr_source_count=2
1908,STATE_1908,,,new_bsr_state,1.000,1,no TSR overlay candidate
1909,STATE_1909,301,STATE_301,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1910,STATE_1910,1072,STATE_1072,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
1911,STATE_1911,672,STATE_672,merge,0.667,2,split+merge; province_overlap=4; tsr_overlap_rank=3/3; bsr_source_count=2
1912,STATE_1912,1071,STATE_1071,merge,0.667,2,split+merge; province_overlap=4; tsr_overlap_rank=2/4; bsr_source_count=2
1913,STATE_1913,1071,STATE_1071,merge,0.769,3,split+merge; province_overlap=10; tsr_overlap_rank=1/4; bsr_source_count=3
1914,STATE_1914,672,STATE_672,split,1.000,1,split; province_overlap=6; tsr_overlap_rank=2/3; bsr_source_count=1
1915,STATE_1915,1069,STATE_1069,merge,1.000,3,merge; province_overlap=3; bsr_source_count=3
1916,STATE_1916,335,Java,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
1917,STATE_1917,1080,Batavia/Jakarta,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1918,STATE_1918,1073,STATE_1073,merge,0.833,2,split+merge; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=2
1919,STATE_1919,1073,STATE_1073,split,1.000,1,split; province_overlap=8; tsr_overlap_rank=1/2; bsr_source_count=1
1920,STATE_1920,64,STATE_64,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=4/6; bsr_source_count=1
1921,STATE_1921,612,STATE_612,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1922,STATE_1922,,,new_bsr_state,1.000,0,no TSR overlay candidate
1923,STATE_1923,887,STATE_887,merge,0.667,2,split+merge; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=2
1924,STATE_1924,778,Upper Volta,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
1925,STATE_1925,778,Upper Volta,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
1926,STATE_1926,65,STATE_65,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=1
1927,STATE_1927,,,new_bsr_state,1.000,0,no TSR overlay candidate
1928,STATE_1928,334,STATE_334,merge,0.600,3,split+merge; province_overlap=6; tsr_overlap_rank=1/2; bsr_source_count=2
1929,STATE_1929,1077,STATE_1077,merge,0.600,3,split+merge; province_overlap=9; tsr_overlap_rank=2/2; bsr_source_count=3
1930,STATE_1930,668,STATE_668,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
1931,STATE_1931,1078,STATE_1078,same_name,1.000,1,province_overlap=15
1932,STATE_1932,,,new_bsr_state,1.000,0,no TSR overlay candidate
1933,STATE_1933,,,new_bsr_state,1.000,0,no TSR overlay candidate
1934,STATE_1934,28,Alsace-Lorraine,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=6/7; bsr_source_count=1
1935,STATE_1935,458,STATE_458,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
1936,STATE_1936,665,STATE_665,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1
1937,STATE_1937,665,STATE_665,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
1938,STATE_1938,671,STATE_671,split,0.800,2,split; province_overlap=4; tsr_overlap_rank=3/3; bsr_source_count=1
1939,STATE_1939,78,STATE_78,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
1940,STATE_1940,766,STATE_766,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
1941,STATE_1941,,,new_bsr_state,1.000,1,no TSR overlay candidate
1942,STATE_1942,807,STATE_807,split,0.500,1,split; province_overlap=1; tsr_overlap_rank=3/8; bsr_source_count=1
1943,STATE_1943,100,STATE_100,split,0.500,1,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
1944,STATE_1944,771,Zambia,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
1945,STATE_1945,,,new_bsr_state,1.000,0,no TSR overlay candidate
1946,Mysore,425,Mysore,split,0.875,1,split; province_overlap=7; tsr_overlap_rank=1/3; bsr_source_count=1
1947,Madras,,,new_bsr_state,1.000,1,no TSR overlay candidate
1948,Mysore,,,new_bsr_state,1.000,1,no TSR overlay candidate
1949,Mysore,425,Mysore,split,0.500,2,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1
1950,STATE_1950,669,STATE_669,split,1.000,1,split; province_overlap=15; tsr_overlap_rank=1/3; bsr_source_count=1
1951,STATE_1951,669,STATE_669,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
1952,STATE_1952,,,new_bsr_state,1.000,0,no TSR overlay candidate
1953,STATE_1953,,,new_bsr_state,1.000,0,no TSR overlay candidate
1954,STATE_1954,50,Württemberg,split,0.500,1,split; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=1
1955,STATE_1955,,,new_bsr_state,1.000,0,no TSR overlay candidate
1956,STATE_1956,,,new_bsr_state,1.000,0,no TSR overlay candidate
1957,STATE_1957,,,new_bsr_state,1.000,0,no TSR overlay candidate
1958,STATE_1958,,,new_bsr_state,1.000,0,no TSR overlay candidate
1959,STATE_1959,891,STATE_891,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1
1960,STATE_1960,,,new_bsr_state,1.000,0,no TSR overlay candidate
1961,STATE_1961,770,STATE_770,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1962,STATE_1962,494,STATE_494,split,1.000,1,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1
1963,STATE_1963,,,new_bsr_state,1.000,0,no TSR overlay candidate
1964,STATE_1964,54,STATE_54,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
1965,STATE_1965,978,Baden,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=1
1966,STATE_1966,,,new_bsr_state,1.000,0,no TSR overlay candidate
1967,STATE_1967,,,new_bsr_state,1.000,0,no TSR overlay candidate
1968,STATE_1968,827,STATE_827,same_name,1.000,2,province_overlap=1
1969,STATE_1969,97,STATE_97,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=5/6; bsr_source_count=1
1970,STATE_1970,163,STATE_163,same_name,1.000,1,province_overlap=1
1971,STATE_1971,,,new_bsr_state,1.000,0,no TSR overlay candidate
1972,STATE_1972,97,STATE_97,split,0.500,1,split; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=1
1973,STATE_1973,86,STATE_86,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=3/6; bsr_source_count=1
1974,STATE_1974,36,STATE_36,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=3/5; bsr_source_count=1
1975,STATE_1975,36,STATE_36,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1
1976,STATE_1976,35,STATE_35,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1
1977,STATE_1977,715,STATE_715,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=6/6; bsr_source_count=1
1978,STATE_1978,610,Jehol,merge,0.524,4,split+merge; province_overlap=11; tsr_overlap_rank=1/3; bsr_source_count=2
1979,STATE_1979,843,STATE_843,merge,0.500,2,split+merge; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=3
1980,STATE_1980,,,new_bsr_state,1.000,1,no TSR overlay candidate
1981,STATE_1981,,,new_bsr_state,1.000,0,no TSR overlay candidate
1982,STATE_1982,,,new_bsr_state,1.000,0,no TSR overlay candidate
1983,STATE_1983,,,new_bsr_state,1.000,0,no TSR overlay candidate
1984,STATE_1984,,,new_bsr_state,1.000,1,no TSR overlay candidate
1985,STATE_1985,974,South Transdanubia,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
1986,STATE_1986,973,STATE_973,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1987,STATE_1987,45,STATE_45,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
1988,STATE_1988,764,STATE_764,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1989,STATE_1989,980,STATE_980,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
1990,STATE_1990,980,STATE_980,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1
1991,STATE_1991,,,new_bsr_state,1.000,0,no TSR overlay candidate
1992,STATE_1992,814,STATE_814,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1993,STATE_1993,207,STATE_207,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=2/6; bsr_source_count=1
1994,STATE_1994,207,STATE_207,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=6/6; bsr_source_count=1
1995,STATE_1995,194,Mozyr,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=1
1996,STATE_1996,201,STATE_201,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
1997,STATE_1997,784,STATE_784,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1
1998,STATE_1998,359,STATE_359,split,1.000,1,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1
1999,STATE_1999,359,STATE_359,split,1.000,1,split; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=1
2000,STATE_2000,,,new_bsr_state,1.000,1,no TSR overlay candidate
2001,STATE_2001,,,new_bsr_state,1.000,0,no TSR overlay candidate
2002,STATE_2002,341,STATE_341,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
2003,STATE_2003,104,STATE_104,merge,0.500,2,split+merge; province_overlap=1; tsr_overlap_rank=6/8; bsr_source_count=2
2004,STATE_2004,104,STATE_104,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=5/8; bsr_source_count=1
2005,STATE_2005,,,new_bsr_state,1.000,1,no TSR overlay candidate
2006,STATE_2006,,,new_bsr_state,1.000,2,no TSR overlay candidate
2007,STATE_2007,231,STATE_231,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=6/7; bsr_source_count=1
2008,STATE_2008,,,new_bsr_state,1.000,0,no TSR overlay candidate
2009,STATE_2009,232,Dagestan,split,0.667,2,split; province_overlap=2; tsr_overlap_rank=2/5; bsr_source_count=1
2010,STATE_2010,232,Dagestan,split,1.000,1,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1
