tsr_state_id,tsr_state_name,bsr_state_id,bsr_state_name,mapping_type,confidence,notes,bsr_continent,tsr_owner,bsr_owner,tsr_controller,bsr_controller,tsr_cores,bsr_cores
,,1164,STATE_1164,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,MUS SOV
,,1165,STATE_1165,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,BLR SOV
,,1167,STATE_1167,new_bsr_state,1.000,no TSR state mapped to this BSR state,asia,,SOV,,,,SIB SOV
,,1168,STATE_1168,new_bsr_state,1.000,no TSR state mapped to this BSR state,asia,,SOV,,,,SIB SOV
,,1169,STATE_1169,new_bsr_state,1.000,no TSR state mapped to this BSR state,asia,,SOV,,,,SIB SOV
,,1212,STATE_1212,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,GER,,,,GER PRE
,,1231,STATE_1231,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,YUG,,ALB,,KOS SER YUG
,,1251,STATE_1251,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,BEL,,GER,,BEL WLL
,,1252,STATE_1252,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,SOV
,,1255,STATE_1255,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,SOV
,,1259,STATE_1259,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,NOR,,,,NOR
,,1262,STATE_1262,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,AZR SOV
,,1265,STATE_1265,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,YUG,,BUL,,BUL SER YUG
,,1266,STATE_1266,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,GRE,,BUL,,GRE THR
,,1271,STATE_1271,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SWI,,,,SWI
,,1284,STATE_1284,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,SLO,,CZE GAL POL SLO
,,1320,STATE_1320,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,CIR KUB SOV
,,1322,STATE_1322,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,AUS,,GER,,AUS GER
,,1326,STATE_1326,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,CIR KBR SOV
,,1346,STATE_1346,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,LAT,,SOV,,COU LAT
,,1349,STATE_1349,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,LAT,,SOV,,LAT LIV
,,1360,STATE_1360,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,KOM SOV
,,1365,STATE_1365,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,CIR KUB SOV
,,1371,STATE_1371,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,SOV
,,1372,STATE_1372,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,CZE,,SLO,,CZE POL SLO
,,1377,STATE_1377,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,AUS,,GER,,AUS GER
,,1382,STATE_1382,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,SOV
,,1388,STATE_1388,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,FRA,,ITA,,FRA OCC SRD
,,1389,STATE_1389,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,FRA,,ITA,,FRA OCC
,,1390,STATE_1390,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,FRA,,ITA,,FRA SRD
,,1400,STATE_1400,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,ENG,,,,ENG IRE NIR
,,1410,STATE_1410,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,GER,,GER,,GER POL PRE
,,1411,STATE_1411,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,GER,,,,GER PRE
,,1414,STATE_1414,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,GER,,GAL POL
,,1416,STATE_1416,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,SOV,,POL
,,1417,STATE_1417,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,SOV,,POL
,,1420,STATE_1420,new_bsr_state,1.000,no TSR state mapped to this BSR state,asia,,SOV,,,,SIB SOV
,,1429,STATE_1429,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,GRE,,GER,,GRE THR
,,1440,STATE_1440,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,SOV,,POL
,,1451,STATE_1451,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,ITA,,,,ITA VEC
,,1452,STATE_1452,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,MUS SOV
,,1483,STATE_1483,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,NOR,,,,NOR
,,1504,STATE_1504,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,ROM,,,,ROM
,,1505,STATE_1505,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,ROM,,,,ROM
,,1511,STATE_1511,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,ALB,,,,ALB
,,1512,STATE_1512,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,GRE,,ITA,,GRE
,,1514,STATE_1514,new_bsr_state,1.000,no TSR state mapped to this BSR state,asia,,SOV,,,,SIB SOV
,,1516,STATE_1516,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,DAN,,GER,,DAN GER POL
,,1546,STATE_1546,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,YUG,,BUL,,BUL MAC YUG
,,1547,STATE_1547,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,YUG,,BUL,,BUL SER YUG
,,1549,STATE_1549,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,GRE,,BUL,,GRE THR
,,1551,STATE_1551,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,YUG,,ALB,,MNT YUG
,,1556,STATE_1556,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,GER,,POL
,,1583,STATE_1583,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,CZE,,SLO,,CZE SLO
,,1598,STATE_1598,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,MUS SOV
,,1603,STATE_1603,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,GGO,,POL
,,1612,STATE_1612,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,CZE,,PBM,,CZE MRV PBM
,,1639,STATE_1639,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,SOV
,,1643,STATE_1643,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,ROM,,,,HUN ROM TRA
,,1653,STATE_1653,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,DON SOV
,,1660,STATE_1660,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,TUR,,,,THR TUR
,,1673,STATE_1673,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,MUS SOV
,,1674,STATE_1674,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,MUS SOV
,,1680,STATE_1680,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,HUN,,,,HUN
,,1685,STATE_1685,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,SOV
,,1703,STATE_1703,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,GER,,,,GER PRE
,,1711,STATE_1711,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,GER,,POL
,,1735,impassable = yes #we do a substantial amount of trolling,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,ROM,,,,ROM
,,1736,impassable = yes #we do a substantial amount of trolling,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,ROM,,,,ROM
,,1765,STATE_1765,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,GER,,,,GER PRE RHI
,,1766,STATE_1766,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,GER,,,,GER PRE RHI
,,1770,STATE_1770,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,BEL,,GER,,BEL WLL
,,1776,STATE_1776,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,GER,,POL
,,1795,STATE_1795,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,GER,,POL
,,1824,STATE_1824,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,GER,,POL
,,1864,STATE_1864,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,ITA,,,,ITA VEC
,,1883,STATE_1883,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,GER,,,,GER PRE
,,1927,STATE_1927,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,GER,,POL
,,1932,STATE_1932,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,FRA,,GER,,BGN FRA
,,1933,STATE_1933,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,FRA,,GER,,ALS FRA
,,1952,STATE_1952,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,GER,,,,BDN GER
,,1953,STATE_1953,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,GER,,,,GER WUR
,,1955,STATE_1955,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,YUG,,,,MNT YUG
,,1956,STATE_1956,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,YUG,,,,SER YUG
,,1957,STATE_1957,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,YUG,,,,KOS SER YUG
,,1958,STATE_1958,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,YUG,,,,KOS SER YUG
,,1963,STATE_1963,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,GER,,,,BDN GER
,,1966,STATE_1966,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,GER,,POL
,,1967,STATE_1967,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,GER,,,,GER PRE SIL
,,1971,STATE_1971,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,SOV,,BLR POL
,,1981,STATE_1981,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,SOV,,POL
,,1982,STATE_1982,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,SOV,,GAL POL UKR
,,1983,STATE_1983,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,GGO,,GAL POL
,,1984,STATE_1984,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,GER,,GAL POL
,,1991,STATE_1991,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,BEL,,,,BEL FLA
,,2001,STATE_2001,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,SOV,,LIT POL
,,2008,STATE_2008,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,AZR SOV
,,2015,STATE_2015,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,GER,,,,GER PRE
,,2028,STATE_2028,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,GER,,,,GER POL PRE SIL
,,2030,STATE_2030,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,POL,,GER,,POL
351,Vologda,351,STATE_351,province_overlap,0.741,province_overlap=43,europe,RUS,SOV,,,RUS,SOV
