bsr_state_id,bsr_state_name,bsr_continent,selected_tsr_state_id,selected_tsr_state_name,selected_mapping_type,selected_confidence,alternative_mapping_count,issue_count,vp_omission_count,manual_building_distribution,manual_resource_distribution,owner_core_conflict,decision_status,decision_reason,review_categories,selection_notes
887,STATE_887,europe,69,STATE_69,split,1.000,1,10,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
1164,STATE_1164,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1165,STATE_1165,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1166,STATE_1166,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1167,STATE_1167,asia,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1168,STATE_1168,asia,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1169,STATE_1169,asia,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1212,STATE_1212,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1214,STATE_1214,africa,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1224,STATE_1224,middle_east,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1231,STATE_1231,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1251,STATE_1251,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1252,STATE_1252,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1255,STATE_1255,europe,,,new_bsr_state,1.000,4,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1259,STATE_1259,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1262,STATE_1262,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1265,STATE_1265,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1266,STATE_1266,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1271,STATE_1271,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1284,STATE_1284,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1320,STATE_1320,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1322,STATE_1322,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1326,STATE_1326,europe,,,new_bsr_state,1.000,3,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1346,STATE_1346,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1349,STATE_1349,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1360,STATE_1360,europe,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1365,STATE_1365,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1371,STATE_1371,europe,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1372,STATE_1372,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1377,STATE_1377,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1382,STATE_1382,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1388,STATE_1388,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1389,STATE_1389,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1390,STATE_1390,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1400,STATE_1400,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1410,STATE_1410,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1411,STATE_1411,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1414,STATE_1414,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1416,STATE_1416,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1417,STATE_1417,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1420,STATE_1420,asia,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1429,STATE_1429,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1440,STATE_1440,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1451,STATE_1451,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1452,STATE_1452,europe,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1483,STATE_1483,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1504,STATE_1504,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1505,STATE_1505,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1511,STATE_1511,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1512,STATE_1512,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1514,STATE_1514,asia,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1516,STATE_1516,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1546,STATE_1546,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1547,STATE_1547,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1549,STATE_1549,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1551,STATE_1551,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1556,STATE_1556,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1583,STATE_1583,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1598,STATE_1598,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1603,STATE_1603,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1612,STATE_1612,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1639,STATE_1639,europe,,,new_bsr_state,1.000,2,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1643,STATE_1643,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1653,STATE_1653,europe,,,new_bsr_state,1.000,4,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1660,STATE_1660,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1673,STATE_1673,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1674,STATE_1674,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1680,STATE_1680,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1685,STATE_1685,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1703,STATE_1703,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1711,STATE_1711,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1735,impassable = yes #we do a substantial amount of trolling,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1736,impassable = yes #we do a substantial amount of trolling,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1765,STATE_1765,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1766,STATE_1766,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1770,STATE_1770,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1776,STATE_1776,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1795,STATE_1795,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1824,STATE_1824,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1864,STATE_1864,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1883,STATE_1883,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1927,STATE_1927,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1932,STATE_1932,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1933,STATE_1933,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1952,STATE_1952,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1953,STATE_1953,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1955,STATE_1955,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1956,STATE_1956,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1957,STATE_1957,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1958,STATE_1958,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1963,STATE_1963,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1966,STATE_1966,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1967,STATE_1967,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1971,STATE_1971,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1981,STATE_1981,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1982,STATE_1982,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1983,STATE_1983,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1984,STATE_1984,europe,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
1991,STATE_1991,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
2001,STATE_2001,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
2005,STATE_2005,middle_east,,,new_bsr_state,1.000,1,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
2008,STATE_2008,europe,,,new_bsr_state,1.000,0,1,0,no,no,no,requires_manual,new BSR state has no TSR overlay candidate,new_bsr_state,no TSR overlay candidate
