bsr_state_id,bsr_state_name,current_selected_tsr_state_id,current_selected_tsr_state_name,current_mapping_type,manual_decision,manual_tsr_state_id,reviewer_notes
1839,STATE_1839,29,STATE_29,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1840,STATE_1840,877,Verkhoyansk,merge,approve_selected,,Phase4a: conf=0.833 owner/core conflict auto approve
1841,STATE_1841,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1842,STATE_1842,21,Bouches-du-Rhône (Formerly Provence before Var split off),split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1843,STATE_1843,479,STATE_479,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1844,STATE_1844,476,STATE_476,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1845,STATE_1845,277,STATE_277,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1846,STATE_1846,485,STATE_485,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1847,STATE_1847,855,STATE_855,merge,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import)
1848,STATE_1848,481,Durango,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1849,STATE_1849,475,STATE_475,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1850,STATE_1850,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1851,STATE_1851,313,STATE_313,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1852,STATE_1852,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1853,STATE_1853,687,STATE_687,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1854,STATE_1854,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1855,STATE_1855,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1856,STATE_1856,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1857,STATE_1857,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1858,STATE_1858,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1859,STATE_1859,388,STATE_388,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1860,STATE_1860,390,STATE_390,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1861,STATE_1861,384,STATE_384,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1862,STATE_1862,381,STATE_381,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1863,STATE_1863,389,STATE_389,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1864,STATE_1864,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1865,STATE_1865,152,STATE_152,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1866,STATE_1866,54,STATE_54,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1867,STATE_1867,313,STATE_313,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1868,STATE_1868,807,STATE_807,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1869,STATE_1869,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1870,STATE_1870,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1871,STATE_1871,317,STATE_317,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1872,STATE_1872,160,STATE_160,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1873,STATE_1873,376,STATE_376,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1874,STATE_1874,377,STATE_377,split,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1875,STATE_1875,380,STATE_380,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1876,STATE_1876,28,Alsace-Lorraine,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1877,STATE_1877,785,STATE_785,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1878,STATE_1878,56,STATE_56,merge,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1879,STATE_1879,988,STATE_988,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1880,STATE_1880,1012,STATE_1012,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1881,STATE_1881,444,STATE_444,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1882,STATE_1882,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1883,STATE_1883,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1884,STATE_1884,325,STATE_325,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1885,STATE_1885,303,Lima,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1886,STATE_1886,313,STATE_313,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1887,STATE_1887,312,STATE_312,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1888,STATE_1888,314,STATE_314,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1889,STATE_1889,391,STATE_391,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1890,STATE_1890,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1891,STATE_1891,497,STATE_497,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1892,STATE_1892,937,STATE_937,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1893,STATE_1893,935,STATE_935,merge,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1894,STATE_1894,936,STATE_936,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1895,STATE_1895,936,STATE_936,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1896,STATE_1896,936,STATE_936,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1897,STATE_1897,499,STATE_499,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1898,STATE_1898,941,STATE_941,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1899,Minas Gerais,943,STATE_943,province_overlap,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1900,STATE_1900,502,STATE_502,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1901,STATE_1901,938,STATE_938,merge,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1902,STATE_1902,966,STATE_966,merge,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1903,STATE_1903,909,STATE_909,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1904,STATE_1904,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1905,STATE_1905,66,STATE_66,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1906,STATE_1906,512,STATE_512,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1907,STATE_1907,512,STATE_512,merge,approve_selected,,Phase4b: conf=0.571 owner/core conflict auto approve
1908,STATE_1908,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1909,STATE_1909,301,STATE_301,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1910,STATE_1910,1072,STATE_1072,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1911,STATE_1911,672,STATE_672,merge,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1912,STATE_1912,1071,STATE_1071,merge,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1913,STATE_1913,1071,STATE_1071,merge,approve_selected,,Phase4b: conf=0.769 owner/core conflict auto approve
1914,STATE_1914,672,STATE_672,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1915,STATE_1915,1069,STATE_1069,merge,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1916,STATE_1916,335,Java,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1917,STATE_1917,1080,Batavia/Jakarta,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1918,STATE_1918,1073,STATE_1073,merge,approve_selected,,Phase4a: conf=0.833 owner/core conflict auto approve
1919,STATE_1919,1073,STATE_1073,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1920,STATE_1920,64,STATE_64,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1921,STATE_1921,612,STATE_612,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1922,STATE_1922,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1923,STATE_1923,887,STATE_887,merge,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1924,STATE_1924,778,Upper Volta,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1925,STATE_1925,778,Upper Volta,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1926,STATE_1926,65,STATE_65,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1927,STATE_1927,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1928,STATE_1928,334,STATE_334,merge,approve_selected,,Phase4b: conf=0.6 owner/core conflict auto approve
1929,STATE_1929,1077,STATE_1077,merge,approve_selected,,Phase4b: conf=0.6 owner/core conflict auto approve
1930,STATE_1930,668,STATE_668,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1931,STATE_1931,1078,STATE_1078,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1932,STATE_1932,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1933,STATE_1933,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1934,STATE_1934,28,Alsace-Lorraine,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1935,STATE_1935,458,STATE_458,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1936,STATE_1936,665,STATE_665,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1937,STATE_1937,665,STATE_665,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1938,STATE_1938,671,STATE_671,split,approve_selected,,Phase4a: conf=0.8 owner/core conflict auto approve
1939,STATE_1939,78,STATE_78,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1940,STATE_1940,766,STATE_766,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1941,STATE_1941,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1942,STATE_1942,807,STATE_807,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1943,STATE_1943,100,STATE_100,split,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1944,STATE_1944,771,Zambia,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1945,STATE_1945,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1946,Mysore,425,Mysore,split,approve_selected,,Phase4a: conf=0.875 owner/core conflict auto approve
1947,Madras,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1948,Mysore,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1949,Mysore,425,Mysore,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1950,STATE_1950,669,STATE_669,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1951,STATE_1951,669,STATE_669,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1952,STATE_1952,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1953,STATE_1953,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1954,STATE_1954,50,Württemberg,split,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1955,STATE_1955,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1956,STATE_1956,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1957,STATE_1957,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1958,STATE_1958,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1959,STATE_1959,891,STATE_891,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1960,STATE_1960,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1961,STATE_1961,770,STATE_770,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1962,STATE_1962,494,STATE_494,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1963,STATE_1963,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1964,STATE_1964,54,STATE_54,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1965,STATE_1965,978,Baden,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1966,STATE_1966,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1967,STATE_1967,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1968,STATE_1968,827,STATE_827,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1969,STATE_1969,97,STATE_97,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1970,STATE_1970,163,STATE_163,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1971,STATE_1971,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1972,STATE_1972,97,STATE_97,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1973,STATE_1973,86,STATE_86,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1974,STATE_1974,36,STATE_36,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1975,STATE_1975,36,STATE_36,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1976,STATE_1976,35,STATE_35,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1977,STATE_1977,715,STATE_715,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1978,STATE_1978,610,Jehol,merge,approve_selected,,Phase4b: conf=0.524 owner/core conflict auto approve
1979,STATE_1979,843,STATE_843,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1980,STATE_1980,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1981,STATE_1981,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1982,STATE_1982,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1983,STATE_1983,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1984,STATE_1984,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1985,STATE_1985,974,South Transdanubia,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1986,STATE_1986,973,STATE_973,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1987,STATE_1987,45,STATE_45,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1988,STATE_1988,764,STATE_764,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1989,STATE_1989,980,STATE_980,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1990,STATE_1990,980,STATE_980,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1991,STATE_1991,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1992,STATE_1992,814,STATE_814,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1993,STATE_1993,207,STATE_207,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1994,STATE_1994,207,STATE_207,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1995,STATE_1995,194,Mozyr,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1996,STATE_1996,201,STATE_201,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1997,STATE_1997,784,STATE_784,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1998,STATE_1998,359,STATE_359,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1999,STATE_1999,359,STATE_359,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
2000,STATE_2000,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
2001,STATE_2001,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
2002,STATE_2002,341,STATE_341,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
2003,STATE_2003,104,STATE_104,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
2004,STATE_2004,104,STATE_104,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
2005,STATE_2005,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
2006,STATE_2006,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
2007,STATE_2007,231,STATE_231,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
2008,STATE_2008,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
2009,STATE_2009,232,Dagestan,split,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
2010,STATE_2010,232,Dagestan,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
2011,STATE_2011,104,STATE_104,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
2012,STATE_2012,109,Croatia,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
2013,STATE_2013,601,STATE_601,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
2014,STATE_2014,63,STATE_63,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
2015,STATE_2015,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
2016,STATE_2016,159,STATE_159,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
2017,STATE_2017,157,STATE_157,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
2018,STATE_2018,27,Bourgogne,merge,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
2019,STATE_2019,189,STATE_189,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
2020,STATE_2020,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
2021,STATE_2021,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
2022,STATE_2022,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
2023,STATE_2023,610,Jehol,split,approve_selected,,Phase4b: conf=0.7 owner/core conflict auto approve
2024,STATE_2024,126,STATE_126,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
2025,STATE_2025,931,STATE_931,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
2026,STATE_2026,931,STATE_931,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
2027,STATE_2027,1033,STATE_1033,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
2028,STATE_2028,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
2029,STATE_2029,86,STATE_86,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
2030,STATE_2030,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
2031,STATE_2031,86,STATE_86,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
2032,STATE_2032,68,STATE_68,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
2033,STATE_2033,64,STATE_64,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
2034,STATE_2034,68,STATE_68,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
